STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,PRODUCT_CATEGORIES,Product categories,UNIT_MEASURE,Unit of measure,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2005,,412.59,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2010,,542.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2011,,571.96,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2012,,600.84,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2013,,628.08,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2014,,653.36,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2015,,675.62,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2016,,696.3,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2017,,712.99,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2018,,727.88,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2019,,740.98,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2020,,752.34,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2021,,763.41,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2022,,774.43,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2023,,786.15,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2010,,332.903,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2012,,333.981,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2014,,348.528,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2016,,330.82,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2018,,63.459,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2020,,63.119,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2022,,65.253,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2000,,71.93,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2005,,102.63,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2010,,153.39,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2011,,166.95,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2012,,181.77,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2013,,196.06,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2014,,209.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2015,,223.04,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2016,,234.03,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2017,,244.41,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2018,,254.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2019,,262.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2020,,271.62,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2021,,280.98,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2022,,289.85,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SE,Small equipment,T,Tonnes,GEN,Total waste generated,2023,,300.26,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2000,,23.94,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2005,,36.21,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2010,,47.08,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2011,,50.11,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2012,,52.88,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2013,,55.4,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2014,,57.71,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2015,,59.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2016,,62.18,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2017,,64.61,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2018,,66.72,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2019,,68.67,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2020,,70.62,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2021,,72.36,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2022,,73.73,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,KOR,Korea,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,GEN,Total waste generated,2023,,74.95,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2000,,85.87,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2005,,108.43,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2010,,130.6,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2011,,134.89,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2012,,139,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2013,,142.98,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2014,,146.92,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2015,,151.02,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2016,,155.36,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2017,,160.14,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2018,,165.21,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2019,,170.29,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2020,,175.31,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CAN,Canada,A,Annual,EE_LE,Large equipment,T,Tonnes,GEN,Total waste generated,2021,,180.49,,A,Normal value,3,Thousands,2,Two
